trx_id,user_id,tanggal_waktu,arah,kategori,merchant_id,merchant_nama,metode,tujuan,nominal,saldo_setelah
T129342,U0876,2026-08-01 09:33:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,34433,13588473
T129343,U0876,2026-08-01 12:43:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,34981,13553492
T129344,U0876,2026-08-02 11:37:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,27615,13525877
T129345,U0876,2026-08-02 19:44:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23516,13502361
T129346,U0876,2026-08-03 06:07:00,keluar,Tagihan,,Tagihan Listrik & Internet,Autodebet,Merchant,414107,13088254
T129347,U0876,2026-08-03 21:12:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,251729,12836525
T129348,U0876,2026-08-04 13:24:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,28361,12808164
T129350,U0876,2026-08-07 11:01:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,20282,12787882
T129349,U0876,2026-08-07 14:15:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,29780,12758102
T129351,U0876,2026-08-08 10:14:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,32937,12725165
T129352,U0876,2026-08-09 12:39:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,30643,12694522
T129353,U0876,2026-08-09 17:55:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18995,12675527
T129354,U0876,2026-08-10 11:29:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,27692,12647835
T129355,U0876,2026-08-10 17:52:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23314,12624521
T129357,U0876,2026-08-11 09:44:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,25324,12599197
T129356,U0876,2026-08-11 11:05:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,24497,12574700
T129359,U0876,2026-08-13 11:56:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,259027,12315673
T129358,U0876,2026-08-13 13:32:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23487,12292186
T129360,U0876,2026-08-14 11:42:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,33360,12258826
T129361,U0876,2026-08-15 13:05:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,32361,12226465
T129362,U0876,2026-08-15 16:55:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,25487,12200978
T129363,U0876,2026-08-16 12:44:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,33350,12167628
T129364,U0876,2026-08-16 15:11:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,22890,12144738
T129365,U0876,2026-08-17 14:04:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,27002,12117736
T129366,U0876,2026-08-17 18:47:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,19205,12098531
T129367,U0876,2026-08-18 13:03:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24347,12074184
T129368,U0876,2026-08-19 13:51:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,32553,12041631
T129369,U0876,2026-08-21 14:50:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,30383,12011248
T129370,U0876,2026-08-21 15:55:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18053,11993195
T129372,U0876,2026-08-22 08:07:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,19119,11974076
T129371,U0876,2026-08-22 13:45:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,25859,11948217
T129373,U0876,2026-08-23 11:43:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,28359,11919858
T129374,U0876,2026-08-24 11:14:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,25022,11894836
T129375,U0876,2026-08-24 12:11:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,22751,11872085
T129376,U0876,2026-08-25 08:20:00,masuk,Gaji,,,Transfer,BNI,7000000,18872085
T129379,U0876,2026-08-25 14:08:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,35817,18836268
T129380,U0876,2026-08-25 19:05:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,63537,18772731
T129377,U0876,2026-08-26 11:00:00,keluar,Top Up E-Wallet,,,Transfer,E-Wallet,375625,18397106
T129381,U0876,2026-08-26 11:25:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,32954,18364152
T129378,U0876,2026-08-26 16:31:00,keluar,Investasi,,,Transfer,BNI,1114859,17249293
T129382,U0876,2026-08-27 10:08:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,40706,17208587
T129384,U0876,2026-08-27 12:25:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23994,17184593
T129383,U0876,2026-08-27 14:49:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,24327,17160266
T129385,U0876,2026-08-29 11:20:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,27919,17132347
T129386,U0876,2026-08-30 14:13:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,36244,17096103
T129387,U0876,2026-09-01 10:59:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,40506,17055597
T129389,U0876,2026-09-02 07:19:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,20294,17035303
T129388,U0876,2026-09-02 12:43:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,33371,17001932
T129390,U0876,2026-09-03 09:26:00,keluar,Tagihan,,Tagihan Listrik & Internet,Autodebet,Merchant,428164,16573768
T129391,U0876,2026-09-03 12:42:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,36237,16537531
T129392,U0876,2026-09-03 18:31:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24300,16513231
T129393,U0876,2026-09-04 14:46:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,32545,16480686
T129394,U0876,2026-09-05 08:12:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,34027,16446659
T129396,U0876,2026-09-05 12:20:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,21078,16425581
T129395,U0876,2026-09-05 13:20:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,26127,16399454
T129397,U0876,2026-09-06 12:11:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,33319,16366135
T129398,U0876,2026-09-07 13:50:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,29685,16336450
T129399,U0876,2026-09-07 16:01:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18198,16318252
T129400,U0876,2026-09-08 12:57:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,30102,16288150
T129401,U0876,2026-09-09 14:52:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,26280,16261870
T129402,U0876,2026-09-09 21:42:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23060,16238810
T129403,U0876,2026-09-10 12:16:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,30562,16208248
T129405,U0876,2026-09-12 08:22:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18001,16190247
T129404,U0876,2026-09-12 11:16:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,35879,16154368
T129406,U0876,2026-09-13 09:19:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,33339,16121029
T129407,U0876,2026-09-13 14:47:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,26426,16094603
T129409,U0876,2026-09-13 18:20:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,67125,16027478
T129408,U0876,2026-09-13 19:47:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,19042,16008436
T129410,U0876,2026-09-14 13:59:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,32850,15975586
T129411,U0876,2026-09-15 11:14:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,35645,15939941
T129412,U0876,2026-09-15 18:30:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,19347,15920594
T129414,U0876,2026-09-16 10:48:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23115,15897479
T129413,U0876,2026-09-16 13:54:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,24365,15873114
T129415,U0876,2026-09-17 12:59:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,31983,15841131
T129416,U0876,2026-09-17 14:58:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,226128,15615003
T129418,U0876,2026-09-18 06:52:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,19942,15595061
T129417,U0876,2026-09-18 11:30:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,27077,15567984
T129419,U0876,2026-09-19 14:03:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,28471,15539513
T129420,U0876,2026-09-21 08:29:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,36015,15503498
T129421,U0876,2026-09-21 11:31:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,29327,15474171
T129422,U0876,2026-09-21 16:19:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,20452,15453719
T129424,U0876,2026-09-24 12:07:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23302,15430417
T129423,U0876,2026-09-24 13:48:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,32029,15398388
T129425,U0876,2026-09-25 09:40:00,masuk,Gaji,,,Transfer,BNI,7000000,22398388
T129428,U0876,2026-09-25 14:33:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,29799,22368589
T129429,U0876,2026-09-25 17:54:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,20534,22348055
T129432,U0876,2026-09-26 07:48:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,21755,22326300
T129430,U0876,2026-09-26 10:55:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,36047,22290253
T129431,U0876,2026-09-26 13:38:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,31472,22258781
T129427,U0876,2026-09-26 17:07:00,keluar,Life Goals,,,Transfer,BNI,1114859,21143922
T129433,U0876,2026-09-27 06:41:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,25829,21118093
T129426,U0876,2026-09-27 12:18:00,keluar,Top Up E-Wallet,,,Transfer,E-Wallet,375625,20742468
T129434,U0877,2026-07-01 19:12:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,68466,2540028
T129435,U0877,2026-07-02 12:16:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,19843,2520185
T129436,U0877,2026-07-03 07:46:00,keluar,Tagihan,,Tagihan Listrik & Internet,Autodebet,Merchant,524928,1995257
T129437,U0877,2026-07-03 13:23:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,17925,1977332
T129438,U0877,2026-07-03 20:42:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,64687,1912645
T129439,U0877,2026-07-04 14:40:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,17900,1894745
T129440,U0877,2026-07-06 06:23:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23232,1871513
T129441,U0877,2026-07-07 09:29:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,32236,1839277
T129442,U0877,2026-07-08 14:27:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,18129,1821148
T129443,U0877,2026-07-10 13:29:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,20192,1800956
T129444,U0877,2026-07-12 13:23:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,16901,1784055
T129445,U0877,2026-07-15 08:46:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,35256,1748799
T129447,U0877,2026-07-15 13:28:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,62644,1686155
T129446,U0877,2026-07-15 20:04:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18090,1668065
T129448,U0877,2026-07-17 10:44:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,37249,1630816
T129449,U0877,2026-07-18 20:28:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,56758,1574058
T129450,U0877,2026-07-19 09:01:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,20487,1553571
T129451,U0877,2026-07-20 14:44:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,20600,1532971
T129452,U0877,2026-07-21 20:52:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,19443,1513528
T129453,U0877,2026-07-21 21:51:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,51015,1462513
T129454,U0877,2026-07-22 11:14:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,23005,1439508
T129455,U0877,2026-07-23 11:43:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,24145,1415363
T129456,U0877,2026-07-25 08:35:00,masuk,Gaji,,,Transfer,BNI,4000000,5415363
T129459,U0877,2026-07-25 12:50:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,18465,5396898
T129460,U0877,2026-07-25 22:23:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,55942,5340956
T129458,U0877,2026-07-26 10:58:00,keluar,Life Goals,,,Transfer,BNI,384467,4956489
T129461,U0877,2026-07-26 11:13:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,23866,4932623
T129462,U0877,2026-07-26 11:57:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24003,4908620
T129457,U0877,2026-07-26 21:45:00,keluar,Top Up E-Wallet,,,Transfer,E-Wallet,1134829,3773791
T129463,U0877,2026-07-29 09:00:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,37699,3736092
T129464,U0877,2026-07-29 11:43:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,20832,3715260
T129465,U0877,2026-07-30 13:40:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,57257,3658003
T129466,U0877,2026-07-30 15:41:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,51317,3606686
T129467,U0877,2026-08-02 11:29:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,22094,3584592
T129468,U0877,2026-08-03 09:49:00,keluar,Tagihan,,Tagihan Listrik & Internet,Autodebet,Merchant,536881,3047711
T129469,U0877,2026-08-03 18:17:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,20225,3027486
T129470,U0877,2026-08-05 14:00:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,22908,3004578
T129471,U0877,2026-08-07 14:56:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,23526,2981052
T129472,U0877,2026-08-08 10:53:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,26341,2954711
T129473,U0877,2026-08-08 13:09:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,19181,2935530
T129474,U0877,2026-08-10 13:53:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,24080,2911450
T129475,U0877,2026-08-11 09:54:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,29609,2881841
T129476,U0877,2026-08-11 12:59:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,21663,2860178
T129477,U0877,2026-08-13 07:14:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24076,2836102
T129478,U0877,2026-08-14 10:21:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,30981,2805121
T129479,U0877,2026-08-14 11:20:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,22513,2782608
T129480,U0877,2026-08-14 17:18:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,19385,2763223
T129481,U0877,2026-08-14 23:13:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,55692,2707531
T129483,U0877,2026-08-15 07:45:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23719,2683812
T129482,U0877,2026-08-15 10:22:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,27398,2656414
T129485,U0877,2026-08-16 10:21:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,17630,2638784
T129484,U0877,2026-08-16 11:13:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,17953,2620831
T129486,U0877,2026-08-16 18:14:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,56357,2564474
T129487,U0877,2026-08-17 07:50:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,26221,2538253
T129488,U0877,2026-08-18 22:27:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,66700,2471553
T129489,U0877,2026-08-19 08:07:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,27092,2444461
T129490,U0877,2026-08-21 14:44:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,19026,2425435
T129491,U0877,2026-08-22 13:00:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,18735,2406700
T129492,U0877,2026-08-23 10:23:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,28202,2378498
T129493,U0877,2026-08-24 11:48:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,25022,2353476
T129497,U0877,2026-08-25 07:38:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,26982,2326494
T129494,U0877,2026-08-25 10:05:00,masuk,Gaji,,,Transfer,BNI,4000000,6326494
T129498,U0877,2026-08-25 11:35:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,20652,6305842
T129499,U0877,2026-08-26 13:30:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,24010,6281832
T129495,U0877,2026-08-26 15:53:00,keluar,Top Up E-Wallet,,,Transfer,E-Wallet,1134829,5147003
T129500,U0877,2026-08-26 18:07:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23194,5123809
T129501,U0877,2026-08-27 10:47:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,37262,5086547
T129496,U0877,2026-08-27 11:15:00,keluar,Investasi,,,Transfer,BNI,384467,4702080
T129502,U0877,2026-08-27 14:55:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,21545,4680535
T129503,U0877,2026-08-29 09:43:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,28660,4651875
T129504,U0877,2026-08-29 11:50:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,23603,4628272
T129505,U0877,2026-08-30 14:40:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,19602,4608670
T129507,U0877,2026-08-31 12:44:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24655,4584015
T129506,U0877,2026-08-31 12:52:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,23351,4560664
T129508,U0877,2026-09-01 14:42:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18453,4542211
T129509,U0877,2026-09-02 14:32:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,18521,4523690
T129510,U0877,2026-09-03 08:26:00,keluar,Tagihan,,Tagihan Listrik & Internet,Autodebet,Merchant,580630,3943060
T129511,U0877,2026-09-03 14:02:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,18183,3924877
T129512,U0877,2026-09-04 13:49:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,51847,3873030
T129513,U0877,2026-09-05 13:40:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,18072,3854958
T129515,U0877,2026-09-06 10:49:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,19509,3835449
T129514,U0877,2026-09-06 13:05:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,20341,3815108
T129516,U0877,2026-09-08 14:23:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,18220,3796888
T129517,U0877,2026-09-09 17:50:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,53091,3743797
T129518,U0877,2026-09-10 09:54:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,35203,3708594
T129519,U0877,2026-09-10 14:52:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,17413,3691181
T129520,U0877,2026-09-10 21:29:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,47327,3643854
T129521,U0877,2026-09-11 13:52:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,23929,3619925
T129522,U0877,2026-09-12 09:48:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,34236,3585689
T129523,U0877,2026-09-13 14:53:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,19264,3566425
T129524,U0877,2026-09-14 10:29:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,28135,3538290
T129525,U0877,2026-09-14 12:11:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,19288,3519002
T129526,U0877,2026-09-14 21:44:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,48169,3470833
T129527,U0877,2026-09-16 09:50:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,31575,3439258
T129528,U0877,2026-09-16 12:15:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,17520,3421738
T129529,U0877,2026-09-16 18:12:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,20464,3401274
T129530,U0877,2026-09-17 14:01:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,22873,3378401
T129531,U0877,2026-09-18 10:59:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,29582,3348819
T129532,U0877,2026-09-18 14:11:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,18695,3330124
T129533,U0877,2026-09-19 07:53:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,30297,3299827
T129534,U0877,2026-09-19 11:00:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,20974,3278853
T129535,U0877,2026-09-23 09:11:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,22943,3255910
T129536,U0877,2026-09-24 13:14:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,17909,3238001
T129540,U0877,2026-09-25 07:25:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,34182,3203819
T129537,U0877,2026-09-25 09:49:00,masuk,Gaji,,,Transfer,BNI,4000000,7203819
T129541,U0877,2026-09-25 12:55:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,18702,7185117
T129538,U0877,2026-09-25 13:21:00,keluar,Top Up E-Wallet,,,Transfer,E-Wallet,1134829,6050288
T129539,U0877,2026-09-25 19:46:00,keluar,Life Goals,,,Transfer,BNI,384467,5665821
T129542,U0877,2026-09-26 08:42:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,28696,5637125
T129543,U0877,2026-09-27 09:30:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,30016,5607109
T129544,U0877,2026-09-27 11:33:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,18939,5588170
T129545,U0878,2026-06-30 21:24:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,25069,10590925
T129547,U0878,2026-07-01 09:37:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,22555,10568370
T129546,U0878,2026-07-01 11:55:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,38981,10529389
T129548,U0878,2026-07-02 14:52:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,45788,10483601
T129549,U0878,2026-07-03 06:35:00,keluar,Tagihan,,Tagihan Listrik & Internet,Autodebet,Merchant,578725,9904876
T129550,U0878,2026-07-03 11:21:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24322,9880554
T129552,U0878,2026-07-07 06:15:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,29501,9851053
T129551,U0878,2026-07-07 12:23:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,38336,9812717
T129553,U0878,2026-07-11 16:30:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24789,9787928
T129554,U0878,2026-07-12 12:45:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,33071,9754857
T129555,U0878,2026-07-13 07:25:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,19501,9735356
T129556,U0878,2026-07-14 07:14:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,20363,9714993
T129557,U0878,2026-07-17 13:06:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,45804,9669189
T129558,U0878,2026-07-19 12:47:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,38946,9630243
T129559,U0878,2026-07-21 07:14:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,18355,9611888
T129560,U0878,2026-07-21 13:09:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,39579,9572309
T129561,U0878,2026-07-22 07:14:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,18176,9554133
T129562,U0878,2026-07-22 18:48:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,29513,9524620
T129563,U0878,2026-07-24 14:21:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,40134,9484486
T129564,U0878,2026-07-25 10:22:00,masuk,Gaji,,,Transfer,BNI,12000000,21484486
T129566,U0878,2026-07-25 11:43:00,keluar,Life Goals,,,Transfer,BNI,392571,21091915
T129567,U0878,2026-07-25 11:58:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,31163,21060752
T129568,U0878,2026-07-25 15:50:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23781,21036971
T129565,U0878,2026-07-25 17:15:00,keluar,Top Up E-Wallet,,,Transfer,E-Wallet,6577838,14459133
T129569,U0878,2026-07-27 11:39:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24294,14434839
T129570,U0878,2026-07-29 12:03:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,40659,14394180
T129571,U0878,2026-07-30 16:48:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,30821,14363359
T129573,U0878,2026-07-31 08:02:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,25121,14338238
T129572,U0878,2026-07-31 12:39:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,44237,14294001
T129576,U0878,2026-08-01 06:08:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,26244,14267757
T129574,U0878,2026-08-01 08:49:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,22226,14245531
T129575,U0878,2026-08-01 11:03:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,44959,14200572
T129577,U0878,2026-08-02 13:59:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,44713,14155859
T129578,U0878,2026-08-02 18:43:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,28096,14127763
T129579,U0878,2026-08-03 06:59:00,keluar,Tagihan,,Tagihan Listrik & Internet,Autodebet,Merchant,590873,13536890
T129580,U0878,2026-08-03 08:52:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,24280,13512610
T129581,U0878,2026-08-03 14:17:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,35083,13477527
